,users,bookmarks,county,state,cal,cal_fat,col,fiber,sodium,carbs,fat,protein,sugar,dabetis,obese
1114,1,1,Screven,Georgia,487.0,144000.0,73.0,8800.0,1663.0,62100.0,16000.0,24200.0,19900.0,5,3
1115,1,3,Scurry,Texas,387.0,146000.0,76.33333333333333,3466.666666666666,667.0,37266.66666666666,16266.666666666664,22266.66666666667,9533.333333333334,3,2
1116,1,17,Searcy,Arkansas,277.7647058823529,148411.76470588235,67.35294117647058,1941.1764705882354,705.8235294117646,19041.176470588234,16482.35294117647,14300.0,5629.411764705883,4,2
1117,14,999,Sebastian,Arkansas,337.8728728728728,161431.4314314315,62.044044044044036,1908.6086086086093,555.0960960960956,31302.10210210209,17933.233233233233,13456.856856856863,13603.003003003001,3,2
1118,68,1692,Sedgwick,Kansas,334.6903073286052,160012.41134751774,65.92789598108746,2165.0118203309703,552.6672576832151,29186.05200945627,17778.664302600468,14992.257683215126,11927.364066193853,3,2
1119,44,549,Seminole,Oklahoma,351.5683060109289,170577.41347905278,67.46994535519124,2246.630236794172,532.1803278688525,31666.48451730419,18951.54826958106,14331.147540983608,14982.513661202185,4,3
1120,7,75,Seneca,New York,324.2933333333333,162026.66666666663,59.96,2097.333333333333,557.6533333333333,29257.333333333336,17994.666666666664,11873.333333333332,13236.0,3,2
1121,1,33,Sequoyah,Oklahoma,363.8181818181818,165909.0909090909,64.81818181818181,1842.4242424242425,340.1212121212121,43512.121212121216,18436.36363636364,7442.424242424243,25966.66666666667,4,3
1122,17,529,Sevier,Utah,296.9224952741022,134567.10775047255,52.70699432892249,1784.6880907372406,447.33081285444234,28807.183364839315,14953.497164461247,12175.614366729673,11181.663516068054,2,2
1123,3,87,Seward,Nebraska,390.2528735632184,185724.1379310345,79.8735632183908,2585.0574712643675,677.9655172413792,32436.7816091954,20642.528735632186,18780.45977011494,12522.988505747126,3,2
1124,1,6,Shackelford,Texas,284.6666666666667,142000.0,61.0,1283.3333333333333,1055.8333333333333,26366.66666666667,15766.666666666664,10283.333333333334,19000.0,3,2
1125,2,16,Sharp,Arkansas,318.125,126312.5,45.4375,1412.5,235.8125,43443.75,14031.25,5893.75,21468.75,4,2
1126,20,157,Shasta,California,280.7579617834395,123363.05732484075,52.92356687898091,1948.407643312102,392.85350318471336,29654.777070063697,13704.458598726116,10503.184713375796,13059.872611464973,2,2
1127,1,13,Shawano,Wisconsin,315.61538461538464,154846.15384615381,66.69230769230771,1169.2307692307693,400.23076923076917,28669.230769230766,17192.307692307695,11830.769230769229,11607.692307692305,3,2
1128,18,341,Shawnee,Kansas,345.9032258064516,168762.46334310848,64.64809384164225,2095.3079178885628,558.9061583577712,30391.202346041056,18752.78592375367,14604.105571847505,12443.98826979472,3,2
1129,22,910,Sheboygan,Wisconsin,367.067032967033,179204.39560439566,63.51098901098903,2661.978021978021,618.3186813186812,31562.417582417584,19908.131868131866,16123.406593406597,10694.835164835169,3,2
1130,107,2468,Shelby,Kentucky,332.08549432739056,158846.02917341975,65.13249594813607,2204.294975688817,592.0368719611017,27995.01620745543,17649.270664505682,15685.615883306311,10591.410048622365,3,2
1131,5,51,Shenandoah,Virginia,328.56862745098044,146313.72549019608,63.098039215686285,1750.9803921568628,602.1176470588234,29750.98039215686,16247.05882352941,15694.117647058823,11754.901960784311,4,2
1132,7,95,Sherburne,Minnesota,336.11578947368423,167505.26315789475,55.536842105263155,1718.947368421053,497.10526315789474,30682.10526315789,18602.105263157893,12498.947368421052,14726.315789473689,2,2
1133,2,8,Sheridan,Nebraska,284.125,111250.0,38.875,1487.5,730.0,30287.5,12362.5,13312.5,10825.0,3,2
1134,3,98,Sherman,Kansas,291.15306122448976,147653.0612244898,54.6530612244898,2116.326530612245,565.6326530612246,23163.265306122452,16409.18367346939,13400.0,8119.38775510204,3,2
1135,10,269,Shiawassee,Michigan,330.62825278810413,159925.65055762086,62.29739776951673,1766.9144981412635,493.9293680297399,31141.635687732338,17766.91449814126,12299.628252788109,16159.851301115244,3,2
1136,2,9,Shoshone,Idaho,227.77777777777774,117333.33333333331,43.88888888888889,2322.222222222222,402.5555555555555,20622.222222222223,13033.333333333336,8266.666666666666,9766.666666666666,3,2
1137,4,255,Sibley,Minnesota,367.9215686274509,184964.7058823529,73.10588235294121,2053.7254901960778,690.7529411764706,30217.254901960787,20550.19607843137,16091.372549019607,12030.196078431367,2,2
1138,2,55,Silver Bow,Montana,268.6545454545454,111800.0,38.98181818181817,1901.8181818181815,466.3272727272727,30712.72727272728,12420.0,9085.454545454546,15860.0,3,2
1139,2,16,Simpson,Mississippi,420.8125,152250.0,62.1875,1737.5,320.125,56725.0,16906.25,12175.0,43475.0,4,3
1140,6,104,Sioux,Iowa,296.1634615384616,126201.92307692306,49.875,1857.6923076923072,483.4711538461538,30911.538461538457,14025.961538461543,12017.307692307695,11341.346153846152,4,3
1141,2,23,Siskiyou,California,396.86956521739125,184739.13043478265,90.91304347826087,1995.6521739130435,827.9130434782608,29200.0,20517.391304347828,22004.34782608696,11534.782608695652,2,2
1142,5,164,Sitka,Alaska,329.6280487804878,147609.75609756098,61.59146341463414,2811.585365853659,596.7195121951221,28187.19512195122,16400.609756097558,17495.731707317074,9745.121951219517,,
1143,7,141,Skagit,Washington,339.0992907801418,151085.10638297873,66.75886524822697,3054.609929078014,628.3617021276596,29679.432624113477,16784.397163120568,17487.234042553195,10452.482269503544,2,2
1144,2,20,Skamania,Washington,232.75,107650.0,30.05,1215.0,235.8,27345.0,11960.0,4860.0,11260.0,2,3
1145,1,13,Skeena-Queen Charlotte,British Columbia,276.84615384615387,132692.3076923077,25.69230769230769,1230.7692307692307,181.61538461538458,34215.38461538462,14746.153846153846,3723.0769230769233,22015.384615384613,,
1146,18,408,Smith,Texas,330.92156862745094,157698.5294117647,57.014705882352956,2154.166666666667,485.7818627450981,30864.21568627451,17520.588235294115,13152.941176470584,14258.578431372549,3,2
1147,103,2074,Snohomish,Washington,344.8780135004821,162519.76856316294,66.86210221793635,2495.6605593056897,630.9787849566056,29444.59980713596,18057.08775313404,16541.128254580515,10123.240115718421,2,2
1148,2,15,Snyder,Pennsylvania,263.8666666666667,122066.66666666664,52.33333333333333,833.3333333333333,514.6,25346.66666666667,13546.666666666668,10700.0,15013.333333333332,3,2
1149,3,54,Socorro,New Mexico,360.2962962962963,177148.14814814818,74.0,1892.592592592592,557.6111111111112,29050.0,19685.185185185182,16907.40740740741,11798.14814814815,2,2
1150,34,724,Solano,California,316.7223756906077,144899.17127071822,57.75,2381.2154696132598,588.6243093922652,29774.033149171268,16098.066298342539,13680.110497237572,12557.596685082874,3,2
1151,26,808,Somerset,New Jersey,324.1571782178218,148606.43564356433,59.07178217821783,2089.60396039604,486.0111386138613,30925.866336633662,16512.747524752474,13496.163366336634,14178.712871287124,3,3
1152,40,1119,Sonoma,California,336.3306523681859,157971.40303842715,62.81590705987487,2373.5478105451275,605.575513851653,29181.5907059875,17552.189454870422,15834.763181411972,11400.357462019658,2,1
1153,2,20,Southampton,Virginia,268.6,115250.0,32.15,1760.0,465.35,31055.0,12800.0,8470.0,14495.0,4,2
1154,1,3,Southeast Fairbanks,Alaska,119.66666666666669,88000.0,22.66666666666667,300.0,148.33333333333334,5600.0,9766.666666666666,2600.0,200.0,,
1155,4,58,Spalding,Georgia,302.60344827586215,143310.3448275862,46.39655172413793,1512.0689655172416,382.0,33050.0,15925.862068965514,7989.655172413793,19972.41379310345,4,3
1156,21,287,Spartanburg,South Carolina,354.18118466898943,168620.2090592334,69.58536585365854,2883.2752613240423,661.6306620209058,30047.38675958189,18739.372822299647,16678.397212543558,10510.452961672472,3,2
1157,1,4,Spencer,Kentucky,227.25,113250.0,51.25,1800.0,480.25,14475.0,12600.0,14125.0,6275.0,3,3
1158,86,3234,Spokane,Washington,325.7037724180585,152059.9876314164,58.51576994434145,2397.278911564625,539.0105132962278,29955.07111935685,16895.145330859643,14032.529375386504,11717.872603586899,2,2
1159,4,191,Spotsylvania,Virginia,331.40837696335086,153198.9528795812,49.554973821989535,2297.382198952879,571.2460732984295,31921.98952879581,17024.607329842936,12685.863874345547,13286.910994764397,3,2
1160,2,978,St. Bernard,Louisiana,328.420245398773,155737.2188139059,64.2750511247444,2080.981595092025,544.2188139059305,29069.22290388549,17299.28425357873,14406.85071574642,12502.862985685071,,
1161,54,1291,St. Charles,Missouri,353.1797056545314,166377.2269558481,70.19209914794729,2466.847405112315,606.1456235476375,29986.057319907046,18483.501161890013,17111.928737412865,11006.506584043374,2,2
1162,53,2448,St. Clair,Illinois,333.04738562091507,156921.16013071907,63.148692810457504,2272.467320261438,549.9424019607842,29978.022875817,17437.459150326806,14515.93137254902,12037.70424836602,3,2
1163,13,291,St. Croix,Wisconsin,352.26116838487974,164666.66666666663,63.05841924398625,3134.0206185567013,620.426116838488,29914.43298969072,18297.25085910653,17437.113402061856,10781.786941580756,2,2
1164,1,8,St. Francis,Arkansas,443.75,161500.0,86.0,2812.5,1146.75,39362.5,17937.5,30800.0,5762.5,4,3
1165,1,8,St. John the Baptist,Louisiana,254.375,109750.0,71.5,1225.0,421.75,23237.5,12187.5,13175.0,11237.5,,
1166,30,971,St. Johns,Florida,346.44181256436667,164432.54376931,69.7178166838311,2640.7826982492293,585.7816683831103,29284.65499485067,18271.163748712665,16498.661174047367,10191.452111225539,3,2
1167,41,3062,St. Joseph,Michigan,321.52514696276955,152007.18484650558,59.69235793598955,2283.344219464403,524.3631613324625,29678.412802090133,16889.41868060091,13368.680600914447,12262.60613977792,3,2
1168,1,38,St. Landry,Louisiana,362.5526315789474,177421.0526315789,65.97368421052633,1834.2105263157896,411.31578947368416,30871.05263157895,19715.78947368421,15542.105263157895,14334.210526315792,,
1169,6,487,St. Lawrence,New York,355.9404517453798,173459.95893223822,63.55852156057495,2176.1806981519508,542.0184804928132,33505.74948665299,19271.868583162217,12927.515400410677,14214.579055441474,3,2
1170,59,1396,St. Louis,Missouri,329.99140401146116,154375.35816618914,62.74570200573066,2320.630372492837,619.9749283667619,30697.349570200586,17154.08309455587,13737.249283667627,12147.349570200584,3,2
1171,20,688,St. Lucie,Florida,347.1453488372093,163338.6627906977,69.17296511627906,2358.5755813953483,612.7965116279071,28187.063953488374,18146.220930232565,17715.116279069767,9368.02325581395,3,2
1172,2,155,St. Martin,Louisiana,366.3225806451613,183116.1290322581,81.69032258064512,2381.935483870968,665.3032258064517,28617.419354838712,20346.451612903227,17454.838709677417,7947.096774193548,,
1173,2,2,St. Mary,Louisiana,341.0,197000.0,114.0,450.0,306.5,8150.0,21850.0,26300.0,2000.0,,
1174,15,465,St. Mary's,Maryland,325.18064516129033,149232.25806451612,57.99354838709678,2442.7956989247305,497.6623655913979,30090.96774193547,16582.795698924732,14482.58064516129,14304.731182795698,3,2
1175,19,347,St. Tammany,Louisiana,370.1671469740633,177694.52449567727,76.6628242074928,2246.9740634005766,604.1873198847262,31585.014409221898,19740.34582132565,16710.374639769452,13898.559077809798,,
1176,12,357,Stafford,Virginia,362.0392156862745,164422.9691876751,65.49579831932773,2659.9439775910364,668.5742296918768,32345.378151260502,18270.028011204482,17191.316526610644,10724.929971988791,2,2
1177,37,1158,Stanislaus,California,347.78411053540583,164484.45595854925,67.83678756476685,2071.9343696027627,595.6701208981003,30378.92918825561,18275.561312607944,15716.666666666668,12416.407599309145,2,2
1178,3,26,Stanly,North Carolina,365.46153846153845,195115.38461538465,63.884615384615394,2230.769230769231,612.0769230769231,22061.538461538457,21680.76923076923,19684.615384615383,5307.692307692307,3,2
1179,55,1034,Stark,Ohio,341.1411992263056,158672.14700193427,59.51740812379111,2134.6228239845277,543.2969052224372,31766.150870406196,17627.9497098646,14251.353965183755,13256.479690522241,4,2
1180,3,198,Starke,Indiana,306.33838383838383,135893.93939393936,46.20707070707071,1690.9090909090905,404.82323232323233,32425.25252525253,15095.959595959597,10816.666666666666,16730.303030303025,4,2
1181,6,77,Stearns,Minnesota,315.15584415584414,141350.64935064936,49.298701298701296,1771.428571428571,486.62337662337677,31907.792207792212,15703.8961038961,11890.909090909092,13900.0,2,2
1182,8,156,Steele,Minnesota,348.71153846153845,160576.9230769231,70.31410256410257,2043.5897435897439,644.9358974358976,32662.82051282051,17844.23076923077,14851.923076923076,14116.666666666668,3,2
1183,5,47,Stephens,Georgia,298.1914893617021,124978.72340425529,51.319148936170215,1831.9148936170216,558.2978723404257,31061.70212765957,13876.59574468085,12846.808510638295,14546.808510638295,3,2
1184,4,93,Stephenson,Illinois,374.3118279569893,177236.55913978495,82.67741935483872,2038.7096774193549,667.8279569892472,27035.483870967742,19692.473118279573,21950.537634408603,9047.311827956992,3,2
1185,13,280,Steuben,New York,309.1892857142857,144585.71428571426,55.864285714285714,2122.142857142857,409.407142857143,30731.428571428565,16065.714285714284,11244.642857142859,14353.214285714286,3,2
1186,5,111,Stevens,Washington,300.81081081081084,144522.52252252257,61.2972972972973,1534.234234234234,577.117117117117,25113.513513513517,16054.054054054053,14245.045045045046,11343.243243243245,3,2
1187,3,18,Stillwater,Montana,338.5,139444.44444444447,73.16666666666666,1538.888888888889,568.6666666666666,31538.888888888887,15511.111111111111,17800.0,18022.222222222223,2,2
1188,1,13,Stoddard,Missouri,463.3076923076923,268153.84615384607,87.76923076923076,2438.4615384615386,672.3076923076923,24930.769230769234,29800.0,24084.615384615387,9369.23076923077,3,2
1189,2,3,Stokes,North Carolina,234.66666666666663,113333.33333333331,30.66666666666667,1033.3333333333333,184.66666666666663,29300.0,12600.0,2966.666666666666,19300.0,3,2
1190,6,106,Stone,Missouri,287.6320754716982,138707.54716981133,48.283018867924525,1623.5849056603774,417.2641509433962,28735.849056603773,15415.09433962264,9287.735849056604,15361.320754716982,3,2
1191,17,218,Story,Iowa,327.82110091743124,159555.04587155968,63.05504587155964,1827.064220183487,572.7110091743117,26513.761467889908,17721.100917431195,15482.11009174312,10510.550458715596,2,2
1192,19,312,Strafford,New Hampshire,338.47115384615387,152923.0769230769,60.25641025641025,2297.435897435897,581.2852564102564,31968.269230769234,16991.346153846152,14742.307692307695,12143.58974358974,3,2
1193,1,21,Stutsman,North Dakota,286.7619047619048,118619.04761904762,44.904761904761905,1604.7619047619046,377.90476190476187,33314.28571428572,13176.190476190475,9347.619047619048,13795.238095238095,3,2
1194,3,69,Sublette,Wyoming,382.1594202898551,186753.62318840585,74.91304347826087,2244.927536231884,697.8985507246377,31126.086956521744,20753.6231884058,17794.202898550728,7985.507246376812,1,2
1195,184,5809,Suffolk,New York,350.339301084524,165204.33809605776,67.88035806507142,2215.613702874849,598.8688242382511,30526.045791013945,18355.551730074032,16104.389740058523,11895.472542606309,2,2
1196,20,779,Sullivan,Tennessee,317.86649550706034,150569.96148908854,59.93068035943516,2245.699614890885,499.3992297817716,30754.557124518615,16726.31578947369,12053.658536585364,13150.192554557128,4,3
1197,68,1526,Summit,Colorado,331.5550458715596,157380.733944954,59.1808650065531,2279.488859764087,537.6788990825688,30176.212319790295,17485.648754914808,13979.685452162516,12034.469200524238,1,1
1198,16,280,Sumner,Tennessee,333.15,153525.0,60.760714285714286,2272.857142857143,609.3249999999998,28811.785714285717,17053.57142857143,16527.5,10722.142857142857,4,2
1199,23,1031,Sumter,Florida,339.2706110572259,155912.7061105722,66.21920465567413,2403.006789524733,568.6527643064987,30263.724539282248,17322.502424830254,15811.639185257038,10849.56353055286,5,3
1200,1,4,Sunflower,Mississippi,117.75,62250.0,6.25,550.0,123.75,12850.0,6900.0,2400.0,7650.0,5,3
1201,3,192,Surry,North Carolina,284.00520833333337,121229.16666666664,40.90625,2228.125,374.13541666666674,33622.395833333336,13469.791666666668,8252.083333333332,17386.458333333336,4,3
1202,7,296,Susquehanna,Pennsylvania,401.33445945945937,179763.51351351352,77.44932432432431,3263.5135135135133,799.8986486486486,33152.702702702714,19975.675675675677,22068.918918918916,8082.770270270274,3,2
1203,24,917,Sussex,Delaware,352.25190839694665,169775.3544165758,66.09705561613954,2295.637949836423,566.5332606324972,29905.779716466743,18865.103598691385,16121.592148309704,12192.039258451474,4,3
1204,9,274,Sutter,California,335.4124087591241,150091.24087591242,55.97445255474453,3098.1751824817516,556.978102189781,33350.0,16675.912408759126,14066.058394160582,11580.656934306568,2,2
1205,3,6,Suwannee,Florida,212.83333333333331,78666.66666666669,16.666666666666664,1450.0,348.5,28450.0,8750.0,6433.333333333334,13950.0,4,3
1206,4,91,Swain,North Carolina,355.956043956044,174065.9340659341,85.85714285714283,1846.1538461538464,639.8131868131867,24267.03296703297,19338.46153846154,20639.56043956044,8117.582417582417,4,3
1207,1,13,Sweet Grass,Montana,299.07692307692315,93769.23076923078,54.69230769230769,2246.153846153846,454.46153846153845,43861.53846153846,10415.384615384615,7730.76923076923,14423.076923076924,2,1
1208,2,79,Sweetwater,Wyoming,327.2025316455696,149772.15189873418,87.88607594936708,2254.430379746836,690.5189873417721,20650.632911392408,16645.569620253158,22958.227848101265,7272.151898734177,2,2
1209,1,4,Swift,Minnesota,225.5,113750.0,107.0,750.0,243.25,19200.0,12650.0,8900.0,11625.0,2,2
1210,3,69,Talbot,Maryland,328.1304347826087,153376.81159420288,63.0,1911.5942028985505,551.6811594202899,28469.565217391308,17036.231884057972,15504.347826086956,8831.884057971014,3,2
1211,4,95,Talladega,Alabama,327.4526315789474,158894.73684210525,51.85263157894738,2221.052631578948,584.9052631578948,28875.78947368421,17663.157894736843,13712.631578947368,11544.210526315792,5,3
1212,1,18,Tallapoosa,Alabama,296.5555555555556,99611.11111111114,53.5,2705.555555555556,418.33333333333337,31861.111111111113,11077.777777777776,18083.33333333333,12011.111111111111,5,3
1213,1,14,Tama,Iowa,415.21428571428567,199357.1428571429,88.2142857142857,1557.1428571428573,650.5714285714288,34571.42857142857,22150.0,19564.285714285714,15878.571428571431,3,2
1214,9,221,Taney,Missouri,330.0226244343891,158592.76018099548,61.085972850678736,2051.5837104072393,555.0226244343891,28869.68325791855,17618.552036199097,14631.221719457017,12075.565610859729,3,3
1215,10,170,Tangipahoa,Louisiana,358.31764705882347,170929.41176470587,72.32352941176471,2316.4705882352937,663.1058823529413,29934.11764705882,18991.176470588234,17282.941176470587,8623.529411764708,,
1216,230,6340,Tarrant,Texas,341.52634069400614,163237.85488958968,65.36908517350156,2228.3753943217675,564.8962145110405,29917.287066246063,18137.11356466879,15131.340694006316,11971.00946372239,3,2
1217,3,34,Tate,Mississippi,346.7352941176471,175617.64705882352,74.61764705882355,2588.2352941176473,657.5588235294118,28555.88235294117,19502.941176470587,14776.470588235294,11094.117647058823,4,3
1218,1,21,Tattnall,Georgia,320.1904761904762,147095.2380952381,67.9047619047619,2680.952380952381,640.2380952380953,25928.571428571428,16361.904761904761,17833.333333333332,9633.333333333332,4,2
1219,30,505,Taylor,West Virginia,328.3287128712871,160356.43564356436,63.702970297029715,1954.2574257425752,503.9346534653465,29567.722772277233,17814.65346534653,13217.029702970298,12984.158415841586,3,2
1220,19,470,Tazewell,Virginia,333.70425531914884,163574.46808510635,58.40000000000001,2124.8936170212764,563.3000000000002,29526.38297872341,18174.468085106393,13630.638297872349,11341.489361702128,4,2
1221,5,34,Tehama,California,381.5882352941177,174941.17647058825,58.441176470588225,3370.588235294118,594.8529411764706,35741.17647058824,19432.35294117647,15855.882352941177,9097.05882352941,3,2
1222,4,41,Teller,Colorado,301.780487804878,134268.2926829268,53.14634146341464,2856.0975609756097,420.6585365853658,33409.756097560974,14912.195121951218,9690.243902439022,15856.097560975608,1,1
1223,1,7,Tensas,Louisiana,313.2857142857143,154142.85714285713,40.714285714285715,1200.0,200.0,30685.714285714286,17114.285714285714,9428.57142857143,16742.85714285714,,
1224,2,452,Terrebonne,Louisiana,326.3982300884956,156741.15044247787,62.776548672566356,2915.9292035398216,719.2986725663716,25374.55752212389,17414.38053097345,17482.0796460177,9953.539823008852,,
1225,1,2,Terrell,Georgia,247.0,203000.0,40.0,1650.0,483.0,8150.0,22550.0,5300.0,2450.0,4,2
1226,1,2,Terry,Texas,159.0,54000.0,16.0,1050.0,201.5,24200.0,6000.0,2500.0,8850.0,3,2
1227,4,89,Teton,Idaho,302.8988764044944,133426.96629213484,43.516853932584276,3479.7752808988757,501.53932584269677,31817.977528089887,14829.213483146066,12001.123595505618,13358.426966292134,1,1
1228,1,7,Texas,Missouri,307.0,152000.0,36.285714285714285,2242.8571428571427,404.28571428571433,31014.285714285717,16885.714285714286,8557.142857142857,13828.571428571431,3,2
1229,4,193,Thomas,Kansas,356.7668393782384,176766.83937823836,76.15544041450777,1759.0673575129535,576.4922279792747,26790.67357512953,19641.968911917098,18247.150259067355,10983.9378238342,3,2
1230,57,1133,Thurston,Nebraska,327.1562224183583,148934.68667255086,57.496910856134136,2500.1765225066197,553.8128861429832,31333.53927625772,16547.043248014124,13798.234774933806,12498.499558693735,2,2
1231,2,3,Tift,Georgia,321.0,143666.66666666663,107.66666666666669,1900.0,407.66666666666674,31833.33333333333,15966.666666666664,13100.0,8566.666666666666,4,3
1232,5,80,Tillamook,Oregon,292.0,132462.5,52.8,1998.75,501.9,29588.75,14721.25,10941.25,15381.25,3,2
1233,9,885,Tioga,New York,287.49152542372883,130794.35028248587,46.32429378531073,2317.8531073446325,423.41468926553665,30003.954802259886,14532.768361581919,10039.661016949152,11624.632768361576,3,3
1234,1,18,Tippah,Mississippi,272.6666666666667,127166.66666666664,42.611111111111114,1661.111111111111,321.0555555555556,28411.111111111113,14155.555555555557,9466.666666666668,15505.555555555557,5,3
1235,16,642,Tippecanoe,Indiana,342.21651090342687,164073.20872274146,64.78816199376948,2463.239875389408,549.1417445482866,30072.118380062304,18230.52959501558,15056.697819314646,11195.171339563862,2,2
1236,6,70,Tipton,Indiana,375.15714285714284,168771.42857142858,80.4,1954.2857142857144,665.9571428571427,30825.714285714283,18750.0,20661.428571428565,12270.0,4,3
1237,3,35,Tishomingo,Mississippi,316.14285714285717,147800.0,63.11428571428571,1751.428571428571,343.2,31060.0,16431.428571428572,12300.0,17985.714285714286,4,2
1238,1,17,Titus,Texas,359.64705882352933,183647.05882352943,66.82352941176471,4423.529411764705,708.7058823529413,25964.70588235294,20400.0,19370.58823529412,9635.29411764706,3,2
1239,13,339,Tolland,Connecticut,340.79941002949846,161179.94100294984,67.28023598820057,2244.5427728613563,556.2920353982302,28825.073746312675,17908.55457227139,16370.796460176987,9976.106194690266,2,2
1240,9,265,Tom Green,Texas,361.7094339622642,166996.2264150943,74.16603773584906,2449.433962264152,729.7358490566037,30791.320754716977,18558.11320754717,17928.30188679245,13048.67924528302,3,2
1241,8,110,Tompkins,New York,314.04545454545456,134590.9090909091,50.80909090909092,2820.0,437.7000000000001,31126.363636363636,14956.363636363636,13920.909090909092,10753.636363636364,2,2
1242,7,278,Tooele,Utah,376.06474820143893,175388.48920863308,70.14748201438847,2342.086330935253,573.6942446043165,33225.179856115115,19484.892086330936,17551.07913669065,14904.676258992802,2,2
1243,1,15,Torrance,New Mexico,372.33333333333326,169666.66666666663,60.8,1920.0,517.8,40006.66666666666,18873.33333333333,11106.666666666668,15986.666666666668,2,2
1244,2,8,Towns,Georgia,442.375,256750.0,101.5,2162.5,817.625,16775.0,28525.0,29475.0,4612.5,4,2
1245,1,20,Transylvania,North Carolina,308.65,152250.0,71.4,3355.0,375.9,27865.0,16920.0,12415.0,13935.0,3,2
1246,224,5659,Travis,Texas,338.4350591977381,160176.00282735462,64.86039936384512,2498.674677504857,602.267538434352,29393.12599399188,17796.395122813225,15682.382046297937,10933.557165576956,2,2
1247,1,4,Trempealeau,Wisconsin,496.5,219500.0,116.0,2400.0,902.75,35000.0,24375.0,33325.0,7725.0,3,2
1248,1,3,Trigg,Kentucky,192.66666666666663,90333.33333333331,24.66666666666667,733.3333333333335,92.66666666666669,25033.33333333333,10000.0,1933.333333333333,18433.33333333333,4,3
1249,3,84,Trimble,Kentucky,324.20238095238096,130023.80952380956,49.33333333333333,3076.190476190476,502.71428571428567,37777.38095238096,14441.666666666668,11651.190476190475,14989.285714285716,4,3
1250,3,192,Trinity,California,337.73958333333337,158895.8333333333,65.53125,2587.5,750.25,27819.791666666664,17656.770833333336,17054.6875,9568.75,4,2
1251,1,3,Tripp,South Dakota,429.0,187333.3333333333,141.33333333333334,3466.666666666666,703.0,46366.66666666666,20800.0,15666.666666666664,10833.333333333334,3,3
1252,4,60,Troup,Georgia,340.56666666666666,169000.0,53.43333333333333,2496.666666666667,560.3,29495.0,18775.0,14556.666666666668,9133.333333333334,4,3
1253,14,168,Trumbull,Ohio,346.7678571428572,168315.47619047618,68.8452380952381,2067.2619047619046,604.1011904761905,31908.92857142857,18697.02380952381,13257.142857142859,13885.714285714284,4,2
1254,1,78,Tucker,West Virginia,348.6153846153846,176179.4871794872,62.43589743589744,2655.128205128205,563.3076923076923,25412.820512820508,19571.794871794868,17025.641025641024,10339.743589743588,4,3
1255,21,194,Tulare,California,360.840206185567,170329.8969072165,69.28865979381445,2338.1443298969075,532.2010309278352,31082.474226804123,18922.16494845361,17269.07216494846,13254.123711340208,2,3
1256,102,1624,Tulsa,Oklahoma,322.1059113300492,151370.07389162554,58.0350985221675,2302.647783251231,534.8152709359608,30292.48768472907,16818.041871921185,13081.588669950745,11708.805418719216,3,2
1257,7,254,Tuolumne,California,374.53937007874015,183181.10236220472,77.6771653543307,2028.3464566929129,571.9881889763777,31924.803149606294,20357.086614173233,16248.818897637795,12341.338582677166,2,2
1258,10,138,Tuscaloosa,Alabama,362.31159420289856,163079.71014492758,66.94202898550725,2464.4927536231885,640.1666666666667,33284.782608695656,18114.492753623184,16710.869565217392,12016.666666666664,4,3
1259,17,10071,Tuscarawas,Ohio,326.4450402144771,154429.94737364704,55.91520206533613,2012.0544136629944,481.76804686724296,32666.84539767649,17157.799622678976,11192.294707576211,16593.535895144487,4,2
1260,2,52,Tuscola,Michigan,317.25,141346.15384615384,61.98076923076924,1778.8461538461538,479.1346153846154,32786.53846153846,15698.076923076924,11792.307692307693,14378.846153846152,3,2
1261,1,12,Twiggs,Georgia,283.5,75583.33333333331,31.916666666666664,4116.666666666666,509.6666666666666,39816.66666666666,8400.0,12941.666666666668,17091.666666666664,4,3
1262,11,256,Twin Falls,Idaho,359.12109375,173628.90625,74.56640625,1947.265625,626.203125,29705.078125,19292.1875,17044.140625,12621.09375,3,2
1263,1,7,Tyler,Texas,298.7142857142857,130571.42857142855,43.28571428571429,2142.8571428571427,646.1428571428571,22514.285714285717,14500.0,19271.428571428565,3485.7142857142853,4,3
1264,3,109,Uinta,Wyoming,319.88990825688074,131504.5871559633,60.990825688073386,2208.256880733945,695.6238532110092,29068.807339449537,14607.339449541285,18319.266055045868,5778.899082568807,2,2
1265,2,94,Uintah,Utah,302.48936170212767,121276.59574468086,42.71276595744681,3172.340425531915,546.1489361702128,32459.574468085102,13475.531914893616,13884.042553191492,11045.744680851065,3,2
1266,10,282,Ulster,New York,311.9432624113475,150624.1134751773,61.02482269503546,2110.283687943263,563.2446808510638,26807.09219858156,16735.4609929078,13889.716312056737,11972.340425531911,2,2
1267,5,77,Umatilla,Oregon,318.1558441558442,144051.94805194804,44.64935064935065,2041.5584415584412,502.7662337662338,32546.75324675325,16005.194805194807,11357.142857142859,16844.155844155845,3,3
1268,2,17,Unicoi,Tennessee,315.88235294117646,131294.11764705885,31.705882352941174,1700.0,173.70588235294116,43505.882352941175,14576.470588235294,3341.1764705882347,30729.411764705877,5,2
1269,51,1264,Union,Oregon,323.253164556962,153836.23417721517,56.235759493670884,2183.3069620253154,509.46123417721515,30233.22784810125,17090.901898734173,12915.743670886077,13464.636075949373,4,2
1270,6,254,Upshur,West Virginia,351.0787401574803,175318.89763779528,71.12598425196853,2307.086614173228,617.6614173228347,26024.409448818897,19476.37795275591,18146.456692913387,9150.7874015748,5,2
